url_length,has_https,has_ip_address,num_dots,num_hyphens,num_underscores,num_slashes,num_questionmarks,num_equals,num_at_symbols,num_ampersands,num_digits,domain_length,path_length,subdomain_count,has_suspicious_words,domain_age_days,alexa_rank,google_index,page_rank,dns_record,web_traffic,links_in_tags,links_pointing_to_page,statistical_report,label
106,1,0,2,4,1,6,2,2,0,0,9,40,91,1,1,3498,602155,1,3,0,22799,12,171,0,1
19,1,0,5,3,2,6,2,1,0,2,19,19,19,0,1,3110,543279,1,9,1,41305,25,34,0,0
67,0,0,1,4,0,3,2,3,0,1,13,29,68,3,0,1226,4334,1,9,1,35317,31,479,0,1
197,1,0,8,1,1,1,2,4,0,0,19,39,57,3,0,3586,869066,1,5,1,20436,17,61,0,0
30,1,1,2,3,2,2,0,4,0,0,0,28,27,2,0,486,909247,0,2,1,88130,2,421,0,1
37,0,0,6,3,0,4,2,1,0,3,0,16,30,1,1,3118,553268,1,4,1,16228,6,35,0,1
43,1,0,5,3,1,3,0,4,0,1,16,38,85,4,0,2019,916386,1,9,1,72639,10,176,0,0
17,1,0,2,3,0,7,1,2,0,3,7,26,63,0,1,1094,65092,1,3,0,7528,5,200,1,1
196,1,0,1,4,1,1,1,3,0,1,16,23,91,1,0,157,856220,1,3,0,8402,27,332,0,1
186,1,0,6,3,1,7,1,0,0,1,9,3,26,4,1,3314,739670,1,7,1,15705,3,352,0,1
88,1,0,6,1,0,7,2,1,0,3,5,44,89,0,0,2351,951603,0,3,1,42561,40,37,0,1
154,0,0,3,1,2,3,0,4,0,3,6,34,25,0,1,3546,429092,1,0,1,25923,3,200,0,1
197,1,0,8,0,0,3,1,4,0,3,15,13,49,4,1,3240,113273,1,0,1,61997,44,460,0,1
96,1,0,9,1,2,3,0,4,0,1,16,19,26,4,0,3649,83412,0,5,1,29060,8,133,0,1
97,0,0,3,0,1,1,2,4,0,0,6,5,91,1,1,3537,225,0,1,1,41207,32,136,0,1
182,1,0,9,1,1,5,2,1,0,1,5,39,37,3,0,20,314657,1,8,0,24886,14,375,1,1
78,1,0,8,3,1,1,1,2,0,3,10,31,18,0,1,3519,111632,1,3,1,41771,49,59,1,0
169,1,0,5,2,2,1,1,2,0,0,5,21,6,3,1,669,978480,0,0,0,22593,15,4,0,1
181,1,0,6,3,1,6,1,3,0,0,17,45,40,1,1,490,680972,1,1,1,98101,35,110,0,1
96,1,0,1,4,0,1,2,3,0,0,8,35,92,3,0,1673,513974,1,9,0,63819,44,206,0,0
110,1,0,5,0,1,1,2,0,0,3,3,41,87,1,0,1560,212671,1,6,1,27702,2,224,0,0
17,1,1,7,2,2,1,1,2,0,1,8,49,85,4,0,743,966020,1,9,1,66242,31,408,0,0
86,0,0,1,1,2,3,2,1,0,0,2,7,7,2,0,101,439540,1,0,0,73494,30,492,1,1
96,1,0,9,3,0,7,2,2,0,2,2,4,19,4,0,297,992976,1,2,1,71561,35,149,0,0
52,1,0,7,0,0,3,1,2,0,1,13,11,22,1,0,3090,911831,1,9,1,14780,25,181,0,0
138,1,0,4,0,2,1,2,3,0,2,3,43,75,2,1,1740,35792,1,0,1,35546,38,152,1,0
118,1,0,4,1,2,6,2,4,0,1,12,27,27,0,0,1268,489263,1,1,1,42346,26,161,1,0
188,1,0,7,0,0,4,0,4,0,1,15,22,22,1,0,115,859373,0,1,1,88642,17,475,0,1
161,1,1,6,1,0,6,0,2,0,2,7,13,49,2,1,3236,919119,0,8,1,27704,31,458,0,1
161,0,0,3,1,0,4,0,2,0,1,13,14,20,3,1,2712,477913,1,2,1,2794,23,178,1,1
26,1,0,9,3,0,5,2,2,0,3,4,3,24,2,1,2628,759700,0,6,1,15395,35,356,0,1
142,0,0,6,0,2,4,2,2,0,1,2,26,32,0,0,1795,947146,1,8,1,1319,4,288,0,1
157,1,0,2,4,1,2,0,3,0,0,14,19,67,4,0,529,743575,1,3,1,76201,17,364,0,0
30,1,0,2,4,2,2,0,2,0,3,4,18,72,3,0,2797,697841,1,5,1,28522,32,383,0,0
67,1,1,1,3,0,4,0,2,0,1,13,48,57,4,0,1251,68702,1,0,1,50321,46,74,0,0
168,0,1,5,3,2,1,1,0,0,2,7,40,84,0,0,2033,485029,1,6,1,63092,38,224,0,1
119,1,0,6,1,0,4,0,0,0,2,10,45,47,3,0,3147,639491,1,3,1,92288,44,57,0,1
148,0,0,3,4,2,7,0,2,1,1,0,10,64,0,0,1168,564997,1,7,1,97135,42,449,0,1
189,0,0,4,0,0,2,0,4,0,0,18,26,88,0,0,1774,51361,1,3,1,42893,36,414,0,0
152,1,0,5,4,0,4,1,1,0,2,1,8,31,1,0,3429,100606,1,5,1,55955,26,478,0,0
144,1,1,4,3,2,3,1,0,1,3,2,48,80,3,0,2574,494486,1,2,1,18896,27,60,0,0
37,0,0,9,3,0,5,2,2,0,3,16,11,61,1,0,2320,133040,1,0,1,94009,23,484,0,0
60,0,0,3,1,1,3,0,0,0,1,6,5,13,0,0,1680,510609,0,9,1,81732,31,339,0,0
195,1,0,5,0,0,6,0,2,0,1,10,38,57,1,0,205,935205,0,8,1,5999,28,35,0,1
14,1,0,7,3,0,3,2,4,0,2,15,25,45,4,1,3228,965732,1,2,0,47572,49,474,0,1
14,0,0,7,0,0,7,0,4,0,0,17,33,84,2,0,800,79349,0,8,1,91040,19,18,0,0
103,1,0,6,4,1,7,2,0,0,3,18,36,66,1,1,1918,841424,1,1,1,47914,33,423,0,1
105,1,0,9,1,2,5,0,1,0,0,19,40,99,4,0,1215,803871,1,3,1,17189,12,83,0,0
17,1,0,7,4,1,1,0,1,0,2,9,42,64,0,0,34,985839,1,0,1,22752,28,78,0,1
73,1,0,4,3,1,5,0,1,0,2,11,37,16,1,0,651,420976,0,1,1,76592,11,168,0,0
147,0,0,9,3,1,1,2,1,0,2,13,19,85,1,0,2736,968766,0,1,1,53007,4,92,1,1
47,1,0,6,0,2,7,2,3,0,2,7,23,38,4,1,436,988821,0,1,1,36810,3,304,0,0
120,1,0,1,3,0,2,2,2,0,3,6,5,51,0,1,938,800202,1,9,1,93748,39,21,0,1
121,1,0,9,0,1,7,2,4,0,0,12,40,54,4,0,2436,966012,1,1,1,55170,42,270,0,0
90,1,0,7,2,0,4,2,1,0,2,12,37,94,3,1,3150,658284,1,0,1,87019,16,267,0,1
145,1,0,6,3,1,7,1,3,0,3,6,36,74,0,1,3244,140923,1,3,0,21880,23,424,1,1
113,0,0,6,4,1,7,2,2,0,0,12,16,67,0,0,2024,287778,0,6,1,313,43,409,0,1
162,0,0,4,4,1,2,0,3,0,0,8,18,18,4,1,1329,435133,1,8,1,31482,47,495,0,1
82,0,0,4,0,1,2,1,0,0,0,5,6,94,4,1,3564,281846,1,6,1,40385,42,54,0,1
187,1,0,3,2,1,2,1,0,0,3,0,11,26,2,0,2146,766602,1,2,1,69254,11,287,0,0
58,1,0,8,3,1,7,1,1,0,1,18,40,17,4,1,3105,122643,1,3,1,60313,9,362,0,0
45,1,0,8,1,2,4,1,0,0,1,16,17,52,3,1,2241,382025,1,4,1,77430,16,302,1,0
135,0,0,2,1,0,1,2,2,0,1,1,3,13,3,0,128,993819,0,7,0,19778,26,487,0,1
77,1,1,5,4,0,5,0,1,0,2,18,12,4,4,0,260,15675,1,1,1,74820,37,121,0,1
87,1,0,9,3,2,7,2,3,0,1,10,13,86,2,0,1439,648110,1,0,1,5945,46,67,0,1
114,1,0,9,1,1,1,2,4,0,1,3,33,36,2,0,2689,53414,1,5,0,89462,33,198,1,0
178,1,0,7,0,2,1,1,4,0,3,1,38,41,3,0,2713,691935,0,4,1,2542,31,469,0,1
131,0,1,4,3,2,7,2,4,0,2,2,36,47,0,0,1289,426612,1,0,1,92506,4,291,0,1
128,1,1,4,4,2,3,1,2,0,3,16,40,25,1,1,2988,913340,1,9,1,79029,5,84,1,1
199,1,1,7,2,0,4,2,1,0,3,12,19,74,1,0,1103,880966,1,1,1,24376,26,474,1,1
123,0,0,3,0,2,1,1,0,0,1,16,6,26,2,0,3418,727737,0,7,1,31878,39,191,1,1
19,1,0,3,0,1,7,1,1,0,0,5,45,83,0,1,2892,88962,1,9,1,69560,43,169,0,0
158,0,0,5,3,2,1,1,3,0,0,19,39,77,3,1,3415,587159,1,0,1,83723,7,331,0,0
173,1,0,6,2,0,2,1,4,0,2,10,20,41,2,1,60,262790,1,8,0,55915,27,65,0,1
149,1,0,8,0,0,6,2,1,0,3,9,41,36,2,0,1492,827972,1,8,1,79870,1,325,0,1
100,0,0,1,2,1,3,2,1,0,2,15,38,27,1,0,772,846386,1,3,1,52285,44,434,0,0
11,1,0,7,4,2,5,0,0,0,0,10,42,40,1,0,3193,392009,0,7,1,57270,5,167,1,0
127,1,0,8,0,1,6,0,3,0,3,3,9,61,4,0,2893,698233,1,7,1,40587,19,468,0,0
22,0,0,5,1,2,3,1,4,0,3,18,14,68,3,0,2769,409108,1,1,1,56325,10,165,1,0
190,1,0,2,4,1,2,0,0,1,2,2,21,32,0,0,2482,281104,1,5,1,366,18,164,0,0
169,0,0,4,4,1,2,0,4,0,3,14,39,30,3,0,170,87863,1,8,1,95620,35,68,0,0
104,1,0,6,0,1,7,1,0,0,3,14,10,55,4,0,1756,7261,1,1,1,51953,13,231,0,0
153,0,0,9,1,0,2,1,0,0,2,13,12,89,3,0,424,166341,0,3,1,54454,49,377,1,1
41,0,0,2,2,0,7,1,4,0,2,17,38,6,1,0,886,659187,0,4,1,49592,11,409,0,0
41,0,1,4,1,2,4,0,3,0,3,9,9,56,3,0,2513,597594,1,5,1,18117,49,397,0,1
133,0,0,5,4,0,7,1,2,0,3,4,30,33,0,0,1471,370691,1,1,1,4398,6,185,0,1
20,1,1,8,0,1,6,0,2,0,2,5,43,66,2,0,712,492222,1,7,1,96925,15,37,0,0
19,0,0,8,1,0,2,1,1,0,0,11,45,87,0,1,1806,859289,1,1,0,42120,12,270,0,1
24,1,0,2,1,0,1,1,1,0,3,0,20,70,0,1,2856,452352,1,7,1,23611,31,290,0,0
26,0,0,6,4,2,4,2,3,0,2,11,39,45,1,0,448,891370,0,3,1,41862,33,361,0,1
177,0,0,6,2,1,2,2,2,0,1,10,3,27,0,1,1826,560368,0,6,1,81840,35,336,0,1
155,1,0,5,1,0,4,1,1,0,2,9,31,44,4,1,1294,985543,1,4,1,78383,23,346,0,0
192,1,0,8,1,0,1,2,2,0,2,1,24,95,4,0,1105,83930,1,6,1,342,2,127,0,0
162,1,1,2,3,2,7,2,2,0,0,14,24,59,4,0,35,696565,1,1,1,56860,6,106,0,1
68,1,1,2,4,2,2,2,2,0,1,18,49,6,3,0,1445,531267,1,4,1,95070,13,319,0,1
87,0,1,7,3,1,6,2,1,0,3,18,47,45,3,0,2835,342434,1,3,1,82787,6,387,0,1
133,1,1,9,4,2,7,0,1,0,2,11,26,8,3,1,2891,175984,1,6,1,93659,16,322,0,1
123,0,0,3,4,1,2,2,3,0,2,18,27,14,3,0,1001,968584,1,5,1,88775,1,139,0,0
31,0,0,7,3,1,1,1,0,0,0,3,22,54,0,0,2890,653945,1,3,1,68338,33,469,0,1
167,1,0,3,2,0,2,2,1,0,2,11,32,8,3,1,2196,729682,0,8,1,87841,37,437,0,1
181,1,0,6,2,0,1,1,4,0,2,0,9,33,1,0,2941,621165,1,1,1,79206,25,77,1,0
41,1,0,3,4,0,2,0,0,0,3,0,5,56,1,0,2447,365507,1,3,1,9493,40,57,0,0
188,0,1,1,3,0,2,1,2,0,2,4,8,3,2,0,258,978748,1,0,1,77916,47,142,0,1
183,1,0,6,1,0,3,1,3,0,0,12,18,37,4,0,1505,534247,1,8,1,40499,26,152,0,0
122,1,0,3,4,1,4,2,4,0,2,16,15,13,0,0,791,810458,1,8,1,58994,30,426,1,0
129,1,0,1,4,0,5,1,4,0,1,16,9,81,1,0,3599,371335,1,0,1,47799,13,282,0,0
158,0,0,5,0,0,3,1,0,0,2,0,31,40,3,0,1764,807396,1,9,1,64180,22,295,1,0
131,0,0,8,2,0,3,0,3,0,0,16,13,67,4,0,3235,87388,1,5,1,27212,4,491,0,0
41,1,1,8,3,1,4,0,0,0,1,1,4,2,2,0,2240,123517,1,4,1,37469,37,479,0,0
128,1,1,8,1,2,3,2,1,0,0,10,26,82,1,0,3479,661663,1,2,1,31441,13,392,0,0
48,1,0,3,1,2,1,0,2,1,2,17,28,26,0,1,2278,809389,1,0,1,45573,8,385,0,0
21,1,0,8,4,0,3,0,3,0,2,13,47,93,2,0,2096,79241,0,8,1,62310,4,391,0,0
184,0,0,4,1,2,5,1,1,0,0,12,40,12,4,0,113,341778,1,4,1,85076,18,432,0,1
27,1,0,8,1,1,1,2,2,0,3,4,11,96,3,0,2637,51636,1,4,1,28998,4,311,0,0
158,1,1,3,4,0,6,2,2,0,2,10,40,67,3,0,2465,205457,1,3,1,11289,11,291,1,1
150,0,0,3,2,1,4,1,1,0,1,12,38,34,4,0,2110,933053,0,3,1,80575,0,221,0,0
158,0,0,1,0,1,4,0,3,0,0,15,43,18,1,1,57,331517,1,6,1,21583,24,209,1,1
135,1,0,8,2,0,4,0,4,0,2,8,8,43,3,0,1402,819033,1,8,1,38880,22,338,0,0
145,1,1,8,2,1,1,0,0,0,1,3,49,31,3,0,228,530973,1,6,1,7547,28,276,0,1
55,1,0,9,0,0,4,2,3,0,2,3,32,44,1,0,2442,388060,1,0,1,879,5,432,0,0
113,0,0,6,4,1,4,1,4,0,2,10,16,68,4,0,2690,261589,1,9,1,97966,16,12,0,0
144,1,0,2,2,2,5,1,4,0,3,5,16,80,4,0,2522,491467,1,9,1,7313,36,247,0,0
160,0,0,1,3,2,2,0,4,0,3,18,16,98,2,0,2810,117934,1,4,1,70329,35,443,1,1
95,1,0,8,3,2,7,2,0,0,0,19,26,80,3,1,2731,990102,1,0,1,67359,47,137,0,0
159,1,0,4,0,1,6,1,0,0,1,8,20,80,4,0,3505,900796,0,5,0,8064,29,11,0,1
98,0,1,7,3,0,2,0,0,0,1,0,4,24,1,0,2076,393397,1,1,1,56847,12,138,0,1
31,0,0,4,4,2,2,0,4,0,1,18,34,71,1,0,1430,421896,1,7,1,26098,45,452,1,0
101,1,0,1,1,0,4,1,1,0,2,8,28,91,1,0,2836,965322,0,7,1,65541,38,398,1,1
38,1,0,8,4,2,1,1,0,0,2,11,33,50,3,0,1991,992714,1,6,1,19707,26,483,0,0
22,0,0,9,0,2,4,1,4,0,0,6,23,61,0,0,1379,373854,1,3,0,89360,42,298,0,0
11,1,0,9,1,1,2,2,3,0,0,10,31,82,4,0,2580,198631,1,0,1,83976,23,335,0,0
38,1,0,9,3,2,5,0,4,0,2,1,16,7,0,1,2199,538207,1,0,1,36694,41,67,0,0
189,0,0,4,2,0,4,1,0,0,2,10,43,72,0,0,651,192040,1,3,1,7564,23,206,0,1
36,1,0,9,3,0,4,2,0,0,1,4,49,17,2,1,3631,965903,1,0,1,59203,49,100,0,1
59,1,1,4,4,2,4,2,0,0,2,15,3,53,1,0,210,87790,0,1,1,62321,41,38,0,1
104,1,1,2,4,0,1,1,1,0,1,14,36,43,1,0,3366,326859,1,2,1,88128,14,156,0,1
160,1,0,3,0,0,5,1,2,0,0,16,34,66,1,0,1042,339465,0,6,1,77365,45,296,0,1
97,0,0,2,2,0,5,1,1,0,2,16,41,90,4,0,1200,550085,1,6,0,40016,10,420,0,1
53,1,0,1,2,0,7,1,3,0,2,15,14,33,1,1,2915,255076,0,5,1,71155,28,8,0,1
31,1,0,6,1,0,5,2,0,0,1,11,5,15,1,0,4,99155,1,9,1,89462,21,5,1,0
180,1,0,4,1,2,5,1,2,0,0,10,16,54,2,1,1531,622882,1,0,1,96761,35,306,0,1
174,1,0,7,4,0,2,0,3,0,3,7,24,47,2,0,714,152806,1,0,1,85911,21,379,1,0
198,0,1,7,0,0,4,0,4,0,2,7,28,29,0,0,1112,458665,1,1,1,40640,10,304,0,1
106,1,0,1,4,2,6,1,2,0,1,11,37,58,4,1,2295,297802,1,4,1,85833,34,455,1,1
193,1,1,9,2,1,5,1,1,0,2,18,25,35,0,0,2891,937473,1,1,1,92201,4,323,0,1
12,0,0,8,2,0,3,2,0,0,3,18,41,73,4,1,2383,275966,1,5,1,74998,28,52,0,1
127,1,0,1,4,1,3,0,2,0,3,17,6,99,3,0,1614,448274,1,6,1,83632,45,170,0,0
28,1,0,8,2,1,6,0,3,0,0,0,47,22,2,0,2802,597401,1,7,1,21414,45,142,0,0
32,1,1,5,1,2,7,2,1,0,1,14,28,92,1,1,1449,775074,1,0,1,46674,30,263,0,1
166,0,0,1,2,1,2,1,3,0,3,15,39,56,0,1,2285,546617,1,6,0,61782,9,217,0,1
39,0,0,4,1,1,3,2,3,1,1,16,45,94,1,1,234,590013,1,5,1,81696,42,401,0,1
48,1,0,7,3,1,3,2,0,0,1,7,28,39,2,0,626,955372,1,2,1,89583,20,498,0,0
117,1,0,5,0,2,3,0,2,0,0,9,28,48,0,1,1664,921217,0,3,1,22897,29,369,0,1
120,1,0,3,0,0,2,2,3,0,3,5,32,94,4,0,3188,37137,1,5,1,43082,16,88,0,0
34,1,0,4,2,2,4,0,1,0,1,1,31,80,4,0,1121,577181,1,0,1,24846,16,135,1,0
137,0,1,2,0,2,2,0,3,0,0,1,34,4,1,1,801,910588,1,1,1,56619,26,98,1,1
120,1,0,8,3,2,1,2,3,0,2,17,16,33,4,0,2166,672532,1,0,1,42833,41,340,0,1
145,1,0,2,2,0,1,2,1,0,2,11,31,24,1,0,2407,217591,1,4,1,83227,17,49,0,0
115,1,0,6,1,1,3,1,4,1,3,7,7,87,0,0,222,617868,1,3,1,320,15,442,0,0
195,0,0,7,3,0,3,0,3,0,1,0,32,76,1,0,1847,670106,1,5,0,34527,3,411,1,1
153,0,1,7,3,1,4,2,1,0,2,12,24,74,3,1,3124,803905,1,7,1,51121,9,122,0,1
81,1,0,1,0,0,7,0,0,0,2,9,34,39,0,0,2874,59637,1,8,1,20320,16,447,0,0
138,0,0,8,1,2,6,2,2,0,2,3,19,17,1,1,1660,300411,1,9,1,98424,31,164,0,1
117,0,0,9,4,2,3,2,1,0,3,8,32,94,4,1,2377,715036,1,0,1,96319,35,121,0,1
14,0,0,7,3,1,1,1,1,0,1,6,8,1,1,0,3016,505178,1,3,1,10058,26,139,0,1
12,1,0,8,0,2,3,1,2,0,1,18,7,21,4,0,491,358778,1,5,1,18223,44,228,0,0
141,1,0,4,3,2,4,1,1,0,3,9,43,77,3,0,694,378581,1,6,1,92633,42,173,0,0
113,1,0,8,1,0,1,2,4,0,0,2,38,77,3,0,581,483897,1,4,1,92404,43,128,0,1
73,0,0,3,1,1,3,1,0,0,3,17,24,10,4,0,1406,970734,1,2,1,14235,36,374,1,0
115,1,0,1,2,0,4,0,4,0,3,7,49,35,0,0,532,791966,1,1,1,65729,32,381,0,0
107,0,1,8,4,0,7,0,3,0,2,0,25,8,4,0,2677,276143,1,5,1,67444,48,258,0,1
19,1,0,6,4,2,7,2,0,0,0,17,15,67,1,0,1308,507471,0,0,1,67036,9,275,0,1
158,1,0,9,0,0,4,1,3,0,0,6,40,31,0,1,1369,322812,0,4,1,58384,4,107,0,0
137,1,0,3,4,1,1,2,2,0,3,14,42,55,0,0,2367,735057,1,9,0,17545,15,3,1,1
55,0,0,8,1,2,1,2,1,0,2,8,46,51,1,1,1762,82432,1,8,1,93669,25,152,0,1
164,0,0,9,4,1,6,0,1,0,3,8,18,13,0,0,1942,753764,1,8,1,75348,10,389,1,1
75,1,0,9,0,1,1,1,0,0,0,4,16,93,1,0,1007,82667,0,0,1,18451,2,494,1,0
178,1,1,7,3,1,7,0,1,0,1,12,24,54,2,0,1560,122626,1,9,1,1815,47,496,0,1
121,0,0,3,4,1,4,1,1,0,2,12,6,51,3,1,2145,621698,1,6,1,91451,19,55,0,1
22,1,0,3,4,0,1,1,3,0,2,2,49,96,2,1,392,186420,1,4,1,4293,27,276,0,0
146,1,0,2,1,2,7,2,4,0,2,18,19,13,2,0,620,164296,1,1,1,83396,34,5,0,1
173,1,1,1,1,0,7,1,1,0,3,11,5,94,3,0,3207,853323,1,3,1,55859,9,475,0,1
95,1,1,2,3,2,1,1,3,0,1,16,5,94,2,0,2291,877285,1,0,0,11253,21,408,1,1
99,0,0,5,2,0,4,2,4,0,0,3,11,62,4,0,63,752226,1,8,1,63242,33,434,0,1
67,0,0,1,4,2,6,0,1,0,1,18,40,14,3,0,2771,576295,1,0,1,67562,19,244,0,0
63,0,0,4,1,1,4,0,0,0,0,6,9,0,2,0,2865,892567,0,0,1,34717,1,193,0,1
21,1,0,1,2,1,1,0,0,0,1,5,15,71,3,1,656,549369,1,0,1,72748,3,254,0,1
23,0,0,8,4,0,1,1,0,0,1,13,34,54,3,0,1977,972449,0,7,1,45611,15,401,0,1
130,1,0,5,4,0,7,1,2,1,2,12,4,88,3,0,655,378487,1,5,1,13874,33,232,1,0
171,0,0,4,2,1,1,2,0,0,1,18,46,53,4,1,462,232706,1,9,1,1179,2,204,0,0
190,1,0,3,1,0,6,2,1,0,1,5,39,89,4,0,2956,827809,1,8,0,7360,12,115,0,1
130,1,0,9,3,0,7,2,1,0,0,9,48,87,1,1,2756,312858,1,5,1,40161,48,171,0,1
29,0,0,6,4,2,4,0,0,0,0,2,46,98,1,0,1381,740548,1,0,1,8896,34,153,0,0
84,0,0,1,0,2,5,1,0,0,1,8,15,82,4,1,3213,688921,1,7,1,56652,15,50,1,0
153,1,0,8,0,2,2,2,3,0,2,2,31,11,3,0,1264,909993,1,7,1,25862,14,365,1,1
79,0,0,2,0,0,3,1,4,0,2,16,15,76,0,0,1395,581034,1,2,1,76889,37,270,0,0
65,0,1,9,3,1,2,2,0,0,0,18,22,79,1,0,913,763325,1,3,1,69770,27,269,0,0
110,0,0,7,4,1,6,2,3,0,3,13,13,57,1,0,3105,785402,1,4,1,75762,29,59,0,1
195,1,0,3,1,1,4,0,1,0,0,4,42,92,0,1,202,303475,0,0,0,17611,43,93,0,1
141,1,0,4,1,1,7,0,0,0,2,7,43,9,0,0,2849,840143,1,7,1,38575,47,197,0,0
120,1,0,3,3,2,5,1,3,0,3,14,11,48,1,1,1000,250956,1,3,1,32012,42,70,0,0
134,0,0,6,4,2,6,1,3,0,0,16,6,31,1,0,207,379433,1,5,1,57640,12,203,0,1
141,1,0,9,2,0,7,2,4,0,0,3,45,49,2,0,2215,864498,1,5,1,17869,12,191,1,0
29,1,0,9,2,1,4,0,1,0,3,9,17,81,2,0,1877,880882,1,9,1,25548,11,406,0,0
147,1,0,1,4,0,1,1,4,0,0,15,38,10,3,0,2658,328774,1,1,1,83262,4,60,0,0
33,0,0,6,4,1,6,0,4,0,2,7,33,6,1,0,2199,829623,1,4,1,32455,42,353,1,1
163,1,0,1,1,1,3,1,4,0,3,10,4,23,1,0,3601,358618,1,3,1,21457,34,469,0,0
46,1,1,4,3,0,2,1,1,0,2,19,14,75,3,0,366,589337,1,2,1,57717,2,41,0,0
63,1,0,7,3,2,4,0,0,0,1,18,23,15,3,0,1217,956546,1,1,1,47194,25,447,0,0
112,0,0,4,1,0,5,1,4,0,0,0,32,74,0,0,1936,583531,1,3,1,81008,18,198,0,1
158,0,1,9,0,0,1,1,2,1,1,9,46,93,1,0,737,686075,1,3,1,34666,5,199,0,1
47,0,0,5,2,1,5,0,1,0,1,11,25,96,1,0,1536,873802,0,7,1,6332,6,401,0,1
183,0,0,9,4,2,3,0,3,0,1,1,13,32,0,0,919,480068,1,9,0,95595,25,75,0,1
13,1,0,1,2,0,5,1,3,0,0,6,38,68,0,1,1946,771531,1,6,1,41101,38,485,0,0
197,1,0,4,2,2,5,1,1,0,3,18,27,16,0,0,3317,924513,1,0,1,64010,42,495,0,0
66,1,0,7,3,2,7,0,3,0,2,5,9,59,3,1,2535,540504,1,5,1,9971,48,445,1,0
182,0,0,2,1,2,1,1,1,0,0,11,10,62,2,0,3329,653726,0,7,1,17892,26,189,0,1
29,0,0,9,0,2,5,1,0,0,2,2,24,33,1,0,906,166799,1,9,1,92292,33,477,0,0
26,0,0,3,0,1,1,1,1,0,3,15,38,15,2,1,2911,418664,1,3,1,76745,26,260,0,1
128,0,0,4,1,1,3,2,0,0,0,15,40,50,0,0,2308,959891,0,4,1,40715,37,165,0,0
80,1,0,4,2,1,4,0,1,0,2,10,5,8,2,0,601,907358,1,5,1,17636,14,358,1,1
13,0,0,8,1,1,1,2,4,0,1,6,16,95,4,0,293,48868,1,2,1,19650,48,10,0,0
23,0,0,2,1,1,6,2,2,0,0,13,29,99,4,0,3334,462891,1,2,1,9399,46,352,0,0
12,1,0,5,4,0,7,2,0,0,2,9,38,26,2,0,2658,836561,1,9,1,87282,41,354,0,0
89,1,0,2,4,2,6,2,2,0,1,12,28,47,0,0,1115,505871,1,2,1,9755,42,445,0,1
195,1,0,6,2,1,4,1,3,0,3,15,9,29,3,0,459,496196,1,1,0,37058,28,384,0,1
64,1,0,9,3,2,7,2,0,0,1,6,39,78,4,0,2968,100849,1,6,1,52205,28,214,1,0
141,0,0,9,0,1,7,2,3,0,1,17,46,90,2,0,1022,385338,1,0,1,59486,32,334,1,1
129,1,0,1,4,1,7,0,4,0,1,14,10,21,4,0,3579,132950,1,5,0,26437,33,408,0,0
33,1,0,4,2,0,2,1,4,0,2,17,42,21,1,0,2018,618527,1,5,1,5681,1,165,0,0
171,1,1,4,1,2,5,1,0,0,2,14,6,23,3,1,478,43506,1,9,1,85413,41,21,0,1
167,1,0,1,4,1,4,0,0,0,3,10,45,77,0,0,3213,168914,1,9,1,462,44,278,0,0
91,0,0,2,1,1,5,1,2,1,1,10,4,37,1,0,2793,218026,1,5,1,65508,30,18,0,1
156,1,0,6,1,0,1,1,3,1,1,18,19,5,0,1,56,263538,0,5,1,61766,6,321,1,1
168,0,0,3,4,2,5,0,2,0,1,6,23,16,1,0,2205,397334,1,4,1,28421,14,419,0,1
197,1,1,9,2,2,7,1,0,0,1,16,38,91,4,0,3238,520236,1,7,1,48963,26,436,0,1
69,1,1,3,0,1,3,2,2,0,1,7,22,54,0,1,3000,588857,1,4,1,83226,47,251,0,1
156,1,0,3,2,0,6,2,0,0,0,19,32,59,0,1,3605,964804,1,0,1,40609,1,111,1,0
58,1,0,9,3,0,4,2,1,0,3,5,45,51,3,1,1340,848093,1,0,1,44260,20,54,0,0
72,1,1,3,3,1,5,0,3,0,2,13,4,23,1,1,2687,91267,1,9,0,9504,23,85,0,1
119,0,0,6,0,2,4,1,4,0,2,4,17,50,0,0,2996,288628,1,5,1,64216,36,338,0,0
159,1,0,6,3,1,4,1,4,0,0,0,42,14,4,0,1181,250790,0,0,1,67316,43,153,0,1
161,1,0,1,1,2,3,1,2,0,2,8,4,27,0,0,3627,501250,1,1,1,29840,15,426,0,0
118,0,0,7,3,0,1,1,4,0,1,0,29,13,1,1,1019,23615,1,3,1,48211,4,378,0,1
85,1,0,9,4,1,5,0,1,0,2,4,23,10,0,0,1111,567922,0,4,1,11898,4,481,1,1
39,1,0,9,1,1,2,1,1,0,1,19,27,0,3,1,3387,991126,1,6,1,88811,9,337,0,0
67,1,1,9,2,1,7,0,2,0,3,4,31,16,3,0,3286,204798,1,9,1,48960,34,349,0,0
126,1,1,2,0,2,4,2,4,0,2,1,7,50,1,1,1799,377612,1,6,1,73017,39,244,1,1
168,1,0,1,4,2,1,0,4,0,0,15,3,88,3,1,640,102065,0,1,1,58183,39,475,0,1
109,0,0,6,4,0,2,1,0,0,2,13,27,53,3,0,3122,394717,1,8,1,7729,23,480,1,1
28,0,0,6,0,2,4,0,2,0,1,3,44,65,4,1,1455,981095,0,6,1,84793,19,180,0,1
185,1,0,4,3,2,2,1,0,0,0,14,27,65,4,1,1647,585813,1,6,1,42306,0,450,0,1
